"source","destinations","mention","quote","reply","weight","DateUpdate"
"Food4LifeSPAIN","Sealed_Air",1,0,0,1,2021-12-21
"Food4LifeSPAIN","UABBarcelona",1,0,0,1,2021-12-21
"FoodTechBiz","aimplas",1,0,0,1,2021-12-21
"ForoQyS","Airbus",1,0,0,1,2021-12-21
"ForoQyS","Cefic",1,0,0,1,2021-12-21
"ForoQyS","deborahciencia",1,0,0,1,2021-12-21
"ForoQyS","foretica",1,0,0,1,2021-12-21
"ForoQyS","GVAivace",1,0,0,1,2021-12-21
"ForoQyS","Pascual",1,0,0,1,2021-12-21
"ForoQyS","ternua",1,0,0,1,2021-12-21
"ForoQyS","UPV",1,0,0,1,2021-12-21
"FranoisStryker1","AErasmusproject",0,1,0,1,2021-12-21
"FranoisStryker1","aimplas",1,0,0,1,2021-12-21
"FranoisStryker1","Jobsatskills",1,0,0,1,2021-12-21
"fruittoday","ADNAgroFood",1,0,0,1,2021-12-21
"fruittoday","Cajamar",1,0,0,1,2021-12-21
"fruittoday","esplasticos",1,0,0,1,2021-12-21
"fruittoday","frutasloscursos",1,0,0,1,2021-12-21
"fruittoday","fTROPS",1,0,0,1,2021-12-21
"fruittoday","launioncorp",1,0,0,1,2021-12-21
"fruittoday","mitecogob",1,0,0,1,2021-12-21
"fruittoday","RG_tropical",1,0,0,1,2021-12-21
"Fryjole","aimplas",1,0,0,1,2021-12-21
"Fryjole","AMIQGreenChem",1,0,0,1,2021-12-21
"Fryjole","AseBio",1,0,0,1,2021-12-21
"Fryjole","AVEBIOM",1,0,0,1,2021-12-21
"Fryjole","bioplat",1,0,0,1,2021-12-21
"Fryjole","CienciaGob",1,0,0,1,2021-12-21
"Fryjole","FEBiotec",1,0,0,1,2021-12-21
"Fryjole","SusChemSpain",1,0,0,1,2021-12-21
"Fund_Diversidad","EU_Commission",1,0,0,1,2021-12-21
"Fund_Diversidad","EU_Justice",1,0,0,1,2021-12-21
"Fund_Diversidad","helenadalli",1,0,0,1,2021-12-21
"FundacionECOTIC","aimplas",1,0,0,1,2021-12-21
"FuturEnviro","aebigspain",1,0,0,1,2021-12-21
"FuturEnviro","AIDIMME",1,0,0,1,2021-12-21
"FuturEnviro","airesaslu",1,0,0,1,2021-12-21
"FuturEnviro","aitiip",1,0,0,1,2021-12-21
"FuturEnviro","ANAIP_es",1,0,0,1,2021-12-21
"FuturEnviro","aqualia",1,0,0,1,2021-12-21
"FuturEnviro","AvepAsociacion",1,0,0,1,2021-12-21
"FuturEnviro","BASF_ES",1,0,0,1,2021-12-21
"FuturEnviro","caixabank",1,0,0,1,2021-12-21
"FuturEnviro","CIDETEC_",1,0,0,1,2021-12-21
"FuturEnviro","CMplastik",1,0,0,1,2021-12-21
"FuturEnviro","ecodigestion",1,0,0,1,2021-12-21
"FuturEnviro","esplasticos",1,0,0,1,2021-12-21
"FuturEnviro","EU_ENV",1,0,0,1,2021-12-21
"FuturEnviro","eucobat",1,0,0,1,2021-12-21
"FuturEnviro","FCC_MA",1,0,0,1,2021-12-21
"FuturEnviro","fempcomunica",1,0,0,1,2021-12-21
"FuturEnviro","FundacionBcja",1,0,0,1,2021-12-21
"FuturEnviro","InescopTech",1,0,0,1,2021-12-21
"FuturEnviro","Inn_Somnia",1,0,0,1,2021-12-21
"FuturEnviro","ITC_ceramica",1,0,0,1,2021-12-21
"FuturEnviro","Molecor",1,0,0,1,2021-12-21
"FuturEnviro","OHBasanta",1,0,0,1,2021-12-21
"FuturEnviro","paperChain_pro",1,0,0,1,2021-12-21
"FuturEnviro","picvisa",1,0,0,1,2021-12-21
"FuturEnviro","PlasticsEuropES",1,0,0,1,2021-12-21
"FuturEnviro","PTARElSalitre",1,0,0,1,2021-12-21
"FuturEnviro","recyclia",1,0,0,1,2021-12-21
"FuturEnviro","Repsol",1,0,0,1,2021-12-21
"FuturEnviro","suezES",1,0,0,1,2021-12-21
"FuturEnviro","TNO_Research",1,0,0,1,2021-12-21
"FuturEnviro","UV_EG",1,0,0,1,2021-12-21
"FValenciaport","aimplas",1,0,0,1,2021-12-21
"gacetadental","aimplas",1,0,0,1,2021-12-21
"gacetadental","ibv_org",1,0,0,1,2021-12-21
"GAIKER_BRTA","aimplas",1,0,0,1,2021-12-21
"GAIKER_BRTA","aitex_es",1,0,0,1,2021-12-21
"GAIKER_BRTA","CDTIoficial",1,0,0,1,2021-12-21
"GAIKER_BRTA","Cidaut",1,0,0,1,2021-12-21
"garcia_saludes","AIDIMME",1,0,0,1,2021-12-21
"garcia_saludes","AIJU_Tecnologi",1,0,0,1,2021-12-21
"garcia_saludes","aimplas",1,0,0,1,2021-12-21
"garcia_saludes","ainiatecnologia",1,0,0,1,2021-12-21
"garcia_saludes","aitex_es",1,0,0,1,2021-12-21
"garcia_saludes","ibv_org",1,0,0,1,2021-12-21
"garcia_saludes","InescopTech",1,0,0,1,2021-12-21
"garcia_saludes","ITC_ceramica",1,0,0,1,2021-12-21
"garcia_saludes","itene",1,0,0,1,2021-12-21
"garcia_saludes","itenergia",1,0,0,1,2021-12-21
"garcia_saludes","ITI_TIC",1,0,0,1,2021-12-21
"garcia_saludes","Saludes_Ind",1,0,0,1,2021-12-21
"gastronomiayfit","aimplas",1,0,0,1,2021-12-21
"gastronomiayfit","gastronomiayfit",0,0,1,1,2021-12-21
"GBDC78","aimplas",1,0,0,1,2021-12-21
"GBDC78","Benkei_Fr",1,0,0,1,2021-12-21
"GBDC78","CT_IPC",1,0,0,1,2021-12-21
"GBDC78","filigrade",1,0,0,1,2021-12-21
"GBDC78","PellencGroup",1,0,0,1,2021-12-21
"GBDC78","Pollutec",1,0,0,1,2021-12-21
"GBDC78","ProspexInst",1,0,0,1,2021-12-21
"gbelenguer","Aranviyu",1,0,0,1,2021-12-21
"gbelenguer","asociacionruvid",1,0,0,1,2021-12-21
"gbelenguer","AVEmpresarios",1,0,0,1,2021-12-21
"gbelenguer","BVilata",1,0,0,1,2021-12-21
"gbelenguer","emparmbonafe",1,0,0,1,2021-12-21
"gbelenguer","FundacionETNOR",1,0,0,1,2021-12-21
"gbelenguer","garcia_saludes",1,0,0,1,2021-12-21
"gbelenguer","GVAddigital",1,0,0,1,2021-12-21
"gbelenguer","GVAivace",1,0,0,1,2021-12-21
"gbelenguer","ibv_org",1,0,0,1,2021-12-21
"gbelenguer","itene",1,0,0,1,2021-12-21
"gbelenguer","ITI_TIC",1,0,0,1,2021-12-21
"gbelenguer","palbeme",1,0,0,1,2021-12-21
"gbelenguer","PremiosReiJaume",1,0,0,1,2021-12-21
"gbelenguer","RectoraUA",1,0,0,1,2021-12-21
"gbelenguer","Sebastia_Jordi",1,0,0,1,2021-12-21
"gbelenguer","teatroolympia",1,0,0,1,2021-12-21
"gbelenguer","UA_Universidad",1,0,0,1,2021-12-21
"generalitat","aimplas",1,0,0,1,2021-12-21
"generalitat","GlobalOmnium",1,0,0,1,2021-12-21
"generalitat","GVAavi",1,0,0,1,2021-12-21
"generalitat","lifesequencing",1,0,0,1,2021-12-21
"generalitat","UV_EG",1,0,0,1,2021-12-21
"GimenoGroup","aimplas",1,0,0,1,2021-12-21
"GimenoGroup","geqo_rseq",1,0,0,1,2021-12-21
"GimenoGroup","inbiotecenlared",1,0,0,1,2021-12-21
"GimenoGroup","IQAR_UAH",1,0,0,1,2021-12-21
"GimenoGroup","lualnu10",1,0,0,1,2021-12-21
"GimenoGroup","UAHes",1,0,0,1,2021-12-21
"GoHubTech","angelramire",1,0,0,1,2021-12-21
"GoHubTech","GoHubTech",0,0,1,1,2021-12-21
"GoHubTech","JuanPeaIbaez2",1,0,0,1,2021-12-21
"GoHubTech","pepesiega",1,0,0,1,2021-12-21
"GRACE_BBI","aimplas",1,0,0,1,2021-12-21
"GRACE_BBI","BarillaCFN",1,0,0,1,2021-12-21
"GRACE_BBI","BioVale_Cluster",1,0,0,1,2021-12-21
"GRACE_BBI","coopagrariesCAT",1,0,0,1,2021-12-21
"GRACE_BBI","fertinagro",1,0,0,1,2021-12-21
"GRACE_BBI","Fraunhofer",1,0,0,1,2021-12-21
"GRACE_BBI","iris_rd",1,0,0,1,2021-12-21
"GRACE_BBI","irtacat",1,0,0,1,2021-12-21
"GRACE_BBI","itene",1,0,0,1,2021-12-21
"GRACE_BBI","mogumycelium",1,0,0,1,2021-12-21
"Grupo_Soledad","aimplas",1,0,0,1,2021-12-21
"Grupo_Soledad","BancoSabadell",1,0,0,1,2021-12-21
"Grupo_Soledad","levante_emv",1,0,0,1,2021-12-21
"grupoenercoop","aimplas",1,0,0,1,2021-12-21
"grupoenercoop","itenergia",1,0,0,1,2021-12-21
"GrupoTHM","ainiatecnologia",1,0,0,1,2021-12-21
"GrupoTorrent","aimplas",1,0,0,1,2021-12-21
"GrupoTorrent","ANAIP_es",1,0,0,1,2021-12-21
"GrupoTorrent","ANARPLA",1,0,0,1,2021-12-21
"GrupoTorrent","AvepAsociacion",1,0,0,1,2021-12-21
"GrupoTorrent","Cicloplast_com",1,0,0,1,2021-12-21
"GrupoTorrent","esplasticos",1,0,0,1,2021-12-21
"GrupoTorrent","PlasticsEuropES",1,0,0,1,2021-12-21
"GuiaJuguete","aimplas",1,0,0,1,2021-12-21
"GuiaJuguete","Oceanografic_vl",1,0,0,1,2021-12-21
"GVAavi","Cooplliria",1,0,0,1,2021-12-21
"GVAavi","CSIC",0,1,0,1,2021-12-21
"GVAavi","FuturEnviro",0,1,0,1,2021-12-21
"GVAavi","informacion_es",1,0,0,1,2021-12-21
"GVAavi","UA_Universidad",1,0,0,1,2021-12-21
"GVAeconomia","CentrosCex",1,0,0,1,2021-12-21
"GVAeconomia","Grupo_Soledad",1,0,0,1,2021-12-21
"GVAeconomia","istobal_es",1,0,0,1,2021-12-21
"GVAeconomia","Julia_company",1,0,0,1,2021-12-21
"GVAeconomia","skrollerbelt",1,0,0,1,2021-12-21
"GVAinnova","generalitat",1,0,0,1,2021-12-21
"GVAivace","AIJU_Tecnologi",1,0,0,1,2021-12-21
"GVAivace","aitex_es",1,0,0,1,2021-12-21
"GVAivace","BancoSabadell",1,0,0,1,2021-12-21
"GVAivace","casasinhaus",1,0,0,1,2021-12-21
"GVAivace","CDTIoficial",1,0,0,1,2021-12-21
"GVAivace","escamilla50",1,0,0,1,2021-12-21
"GVAivace","gbelenguer",1,0,0,1,2021-12-21
"GVAivace","GVAeconomia",0,1,0,1,2021-12-21
"GVAivace","HorizonteEuropa",1,0,0,1,2021-12-21
"GVAivace","itenergia",1,0,0,1,2021-12-21
"GVAivace","ITI_TIC",1,0,0,1,2021-12-21
"GVAivace","microempresa",1,0,0,1,2021-12-21
"GVAivace","RebecaOntinyent",1,0,0,1,2021-12-21
"GVAivace","Sebastia_Jordi",1,0,0,1,2021-12-21
"GVAportaveu","AIDIMME",1,0,0,1,2021-12-21
"GVAportaveu","AIJU_Tecnologi",1,0,0,1,2021-12-21
"GVAportaveu","aimplas",1,0,0,1,2021-12-21
"GVAportaveu","aitex_es",1,0,0,1,2021-12-21
"GVAportaveu","GVAeconomia",1,0,0,1,2021-12-21
"GVAportaveu","GVAlabora",1,0,0,1,2021-12-21
"GVAportaveu","InescopTech",1,0,0,1,2021-12-21
"GVAvicepres2n","AIDIMME",1,0,0,1,2021-12-21
"GVAvicepres2n","AIJU_Tecnologi",1,0,0,1,2021-12-21
"GVAvicepres2n","aimplas",1,0,0,1,2021-12-21
"GVAvicepres2n","laurasfrances",1,0,0,1,2021-12-21
"GVAvicepres2n","matarredona_nur",1,0,0,1,2021-12-21
"GVAvicepres2n","Redit_es",1,0,0,1,2021-12-21
"H2020_Partner","accio_cat",1,0,0,1,2021-12-21
"H2020_Partner","aimplas",1,0,0,1,2021-12-21
"H2020_Partner","AristosInfo",1,0,0,1,2021-12-21
"H2020_Partner","biocat_cat",1,0,0,1,2021-12-21
"H2020_Partner","CDTIoficial",1,0,0,1,2021-12-21
"H2020_Partner","eencat",1,0,0,1,2021-12-21
"H2020_Partner","Eurecat_news",1,0,0,1,2021-12-21
"H2020_Partner","horizonexperts",1,0,0,1,2021-12-21
"H2020_Partner","itene",1,0,0,1,2021-12-21
"H2020_Partner","JCGarcia_CDTI",1,0,0,1,2021-12-21
"H2020_Partner","jordipietx",1,0,0,1,2021-12-21
"H2020_Partner","RosaAriasAlv",1,0,0,1,2021-12-21
"H2020_Partner","scibus",1,0,0,1,2021-12-21
"H2020_Partner","SorosGabinete",1,0,0,1,2021-12-21
"H2020_Partner","Wendy_Moreno_EU",1,0,0,1,2021-12-21
"HABRILAN","Airbus",1,0,0,1,2021-12-21
"HABRILAN","AvepAsociacion",1,0,0,1,2021-12-21
"HABRILAN","CompositesQuim",1,0,0,1,2021-12-21
"HABRILAN","CompositesSpain",1,0,0,1,2021-12-21
"HABRILAN","DANOBATGROUP",1,0,0,1,2021-12-21
"HABRILAN","easyfairsiberia",1,0,0,1,2021-12-21
"HABRILAN","Equiplast",1,0,0,1,2021-12-21
"HABRILAN","EsAirbus",1,0,0,1,2021-12-21
"HABRILAN","esplasticos",1,0,0,1,2021-12-21
"HABRILAN","Eurosurfas",1,0,0,1,2021-12-21
"HABRILAN","expoquimia",1,0,0,1,2021-12-21
"HABRILAN","Feria_Valencia",1,0,0,1,2021-12-21
"HABRILAN","feriaecofira",1,0,0,1,2021-12-21
"HABRILAN","Fira_Barcelona",1,0,0,1,2021-12-21
"HABRILAN","GVAivace",1,0,0,1,2021-12-21
"HABRILAN","IFEMA",1,0,0,1,2021-12-21
"HABRILAN","MetalMadridEs",1,0,0,1,2021-12-21
"HABRILAN","MtorresRsc",1,0,0,1,2021-12-21
"HABRILAN","TalgoGroup",1,0,0,1,2021-12-21
"HABRILAN","tecnalia",1,0,0,1,2021-12-21
"HABRILAN","UdGPolitecnica",1,0,0,1,2021-12-21
"hasta_el_lunes","canalsur",1,0,0,1,2021-12-21
"hasta_el_lunes","canalsurcordoba",1,0,0,1,2021-12-21
"hasta_el_lunes","ensgismau",1,0,0,1,2021-12-21
"hasta_el_lunes","hasta_el_lunes",0,0,1,1,2021-12-21
"hasta_el_lunes","manavas21",1,0,0,1,2021-12-21
"hasta_el_lunes","vir_montero",1,0,0,1,2021-12-21
"heroes_urbanos","aimplas",1,0,0,1,2021-12-21
"heroes_urbanos","CORDIS_EU",1,0,0,1,2021-12-21
"heroes_urbanos","URBANREC_H2020",1,0,0,1,2021-12-21
"HGUVALENCIA","aimplas",1,0,0,1,2021-12-21
"HGUVALENCIA","HGUVALENCIA",1,0,0,1,2021-12-21
"HGUVALENCIA","ibv_org",1,0,0,1,2021-12-21
"HGUVALENCIA","IRTIC_UV",1,0,0,1,2021-12-21
"Hispackbcn","Cicloplast_com",1,0,0,1,2021-12-21
"Hispackbcn","esplasticos",1,0,0,1,2021-12-21
"Hispacoop","aimplas",1,0,0,1,2021-12-21
"HorizonBooster","Jospelproject",1,0,0,1,2021-12-21
"Horticom","aimplas",1,0,0,1,2021-12-21
"HospitalLaFe","aimplas",1,0,0,1,2021-12-21
"HospitalLaFe","Betelgeux_es",1,0,0,1,2021-12-21
"HospitalLaFe","GVAavi",1,0,0,1,2021-12-21
"HospitalLaFe","HospitalLaFe",1,0,0,1,2021-12-21
"HospitalLaFe","IISLaFe",1,0,0,1,2021-12-21
"HospitalLaFe","ITQ_UPVCSIC",1,0,0,1,2021-12-21
"HospitalLaFe","UPV",1,0,0,1,2021-12-21
"i_alimentacion","ainiatecnologia",1,0,0,1,2021-12-21
"i_cardenal","aimplas",1,0,0,1,2021-12-21
"i_cardenal","i_cardenal",0,0,1,1,2021-12-21
"iambiente","itenergia",1,0,0,1,2021-12-21
"IBIAE","IESLaFoiaIbi",1,0,0,1,2021-12-21
"ibv_org","3DPrinting_Des",1,0,0,1,2021-12-21
"ibv_org","AutPortValencia",1,0,0,1,2021-12-21
"ibv_org","elperiodic",1,0,0,1,2021-12-21
"ibv_org","floridauni",1,0,0,1,2021-12-21
"ibv_org","GeriatricArea",1,0,0,1,2021-12-21
"ibv_org","IMMedicoHosp",1,0,0,1,2021-12-21
"ibv_org","Institutoai2upv",1,0,0,1,2021-12-21
"ibv_org","int_impresion3D",1,0,0,1,2021-12-21
"ibv_org","LaVanguardia",1,0,0,1,2021-12-21
"ibv_org","prevencionar",1,0,0,1,2021-12-21
"ibv_org","UV_EG",1,0,0,1,2021-12-21
"idainature","aimplas",1,0,0,1,2021-12-21
"IDEKO_","AEMAC_",1,0,0,1,2021-12-21
"IDEKO_","aernnova_usa",1,0,0,1,2021-12-21
"IDEKO_","aeroespacialUPM",1,0,0,1,2021-12-21
"IDEKO_","aimplas",1,0,0,1,2021-12-21
"IDEKO_","AirbusHeli",1,0,0,1,2021-12-21
"IDEKO_","amade_udg",1,0,0,1,2021-12-21
"IDEKO_","DanobatSheetMet",1,0,0,1,2021-12-21
"IDEKO_","HexcelCorp",1,0,0,1,2021-12-21
"IDEKO_","IDEKO_",1,0,0,1,2021-12-21
"IDEKO_","TalgoGroup",1,0,0,1,2021-12-21
"IDEKO_","tsisl_oficial",1,0,0,1,2021-12-21
"IDiBE_UMH","aimplas",1,0,0,1,2021-12-21
"IfapaOlivar","aimplas",1,0,0,1,2021-12-21
"IfapaOlivar","mercacei",0,1,0,1,2021-12-21
"IFATworldwide","aimplas",1,0,0,1,2021-12-21
"IFATworldwide","DafiaProject",1,0,0,1,2021-12-21
"IMDEA_Agua","aimplas",1,0,0,1,2021-12-21
"IMDEA_Agua","IMDEA_Agua",1,0,0,1,2021-12-21
"impulsa_ciu","aimplas",1,0,0,1,2021-12-21
"inam_uji","aimplas",1,0,0,1,2021-12-21
"IndustrialesCV","UPV",1,0,0,1,2021-12-21
"Industrias_TAYG","aimplas",1,0,0,1,2021-12-21
"Industrias_TAYG","Mundoplast",1,0,0,1,2021-12-21
"industry_arena","accio_cat",1,0,0,1,2021-12-21
"industry_arena","AMETIC_es",1,0,0,1,2021-12-21
"industry_arena","ascameorg",1,0,0,1,2021-12-21
"industry_arena","asegre01",1,0,0,1,2021-12-21
"industry_arena","camarascomercio",1,0,0,1,2021-12-21
"industry_arena","cambrabcn",1,0,0,1,2021-12-21
"industry_arena","eoi",1,0,0,1,2021-12-21
"industry_arena","Eurecat",1,0,0,1,2021-12-21
"industry_arena","FIDAMC_",1,0,0,1,2021-12-21
"industry_arena","industrialesand",1,0,0,1,2021-12-21
"industry_arena","industry_arena",0,0,1,1,2021-12-21
"industry_arena","InnovALuy",1,0,0,1,2021-12-21
"industry_arena","mincoturgob",1,0,0,1,2021-12-21
"industry_arena","packcluster",1,0,0,1,2021-12-21
"industry_arena","PatronalCecot",1,0,0,1,2021-12-21
"industry_arena","PT3NEO",1,0,0,1,2021-12-21
"IndustryTalksES","Actecosl",1,0,0,1,2021-12-21
"IndustryTalksES","Agenda2030Gob",1,0,0,1,2021-12-21
"IndustryTalksES","airesaslu",1,0,0,1,2021-12-21
"IndustryTalksES","BlueplasmaPower",1,0,0,1,2021-12-21
"IndustryTalksES","SustainableInnE",1,0,0,1,2021-12-21
"InescopTech","AIDIMME",1,0,0,1,2021-12-21
"InescopTech","aimplas",1,0,0,1,2021-12-21
"InescopTech","alicanteplaza",1,0,0,1,2021-12-21
"InescopTech","maytedomingo_",0,1,0,1,2021-12-21
"InescopTech","valenciaplaza",1,0,0,1,2021-12-21
"infoagrocom","Cicloplast",1,0,0,1,2021-12-21
"infoagrocom","UV_EG",1,0,0,1,2021-12-21
"informaciontvA","aimplas",1,0,0,1,2021-12-21
"informaciontvA","GVAavi",1,0,0,1,2021-12-21
"informaciontvA","ITC_Packaging",1,0,0,1,2021-12-21
"informaciontvA","nandorico16",1,0,0,1,2021-12-21
"informaciontvA","UA_Universidad",1,0,0,1,2021-12-21
"informaciontvA","UA_Universitat",1,0,0,1,2021-12-21
"Inn_Somnia","Inn_Somnia",1,0,0,1,2021-12-21
"Inn_Somnia","lamarinadevlc",1,0,0,1,2021-12-21
"innotransfer","MosaikUrbanSys",1,0,0,1,2021-12-21
"innotransfer","SchneiderES",1,0,0,1,2021-12-21
"innotransfer","SGS_Spain",1,0,0,1,2021-12-21
"innotransfer","UJIuniversitat",1,0,0,1,2021-12-21
"InnowayST","aimplas",1,0,0,1,2021-12-21
"InnowayST","Cicloplast_com",1,0,0,1,2021-12-21
"InnowayST","industriambient",1,0,0,1,2021-12-21
"int_nautica","aimplas",1,0,0,1,2021-12-21
"int_textil","aimplas",1,0,0,1,2021-12-21
"iolunadeJupiter","aimplas",1,0,0,1,2021-12-21
"iolunadeJupiter","Betelgeux_es",1,0,0,1,2021-12-21
"iolunadeJupiter","GVAavi",1,0,0,1,2021-12-21
"iolunadeJupiter","ITQ_UPVCSIC",1,0,0,1,2021-12-21
"IPPTalk","aimplas",1,0,0,1,2021-12-21
"IreneLarroy","accio_cat",1,0,0,1,2021-12-21
"IreneLarroy","aimplas",1,0,0,1,2021-12-21
"IreneLarroy","biocat_cat",1,0,0,1,2021-12-21
"IreneLarroy","CDTIoficial",1,0,0,1,2021-12-21
"IreneLarroy","eencat",1,0,0,1,2021-12-21
"IreneLarroy","Eurecat_news",1,0,0,1,2021-12-21
"IreneLarroy","H2020_Partner",1,0,0,1,2021-12-21
"IreneLarroy","horizonexperts",1,0,0,1,2021-12-21
"IreneLarroy","itene",1,0,0,1,2021-12-21
"IreneLarroy","JCGarcia_CDTI",1,0,0,1,2021-12-21
"IreneLarroy","jordipietx",1,0,0,1,2021-12-21
"IreneLarroy","marcsattacks",1,0,0,1,2021-12-21
"IreneLarroy","RosaAriasAlv",1,0,0,1,2021-12-21
"IreneLarroy","scibus",1,0,0,1,2021-12-21
"IreneLarroy","SorosGabinete",1,0,0,1,2021-12-21
"IreneLarroy","talk2much12",1,0,0,1,2021-12-21
"IreneLarroy","Wendy_Moreno_EU",1,0,0,1,2021-12-21
"iResiduo","ANARPLA",1,0,0,1,2021-12-21
"iResiduo","AvepAsociacion",1,0,0,1,2021-12-21
"iResiduo","Cicloplast_com",1,0,0,1,2021-12-21
"iResiduo","PlasticsEuropES",1,0,0,1,2021-12-21
"ISWA_org","CTAG_Materials",1,0,0,1,2021-12-21
"ISWA_org","Daimler",1,0,0,1,2021-12-21
"ISWA_org","panasonic",1,0,0,1,2021-12-21
"ISWA_org","panasonic_lstr",1,0,0,1,2021-12-21
"ITACYL","Fundacion_CTME",1,0,0,1,2021-12-21
"ITACYL","inbiotecenlared",1,0,0,1,2021-12-21
"ITACYL","Vitartis",1,0,0,1,2021-12-21
"ItalyFoodTrade","CommuneCulture",1,0,0,1,2021-12-21
"ItalyFoodTrade","foodtechconnect",1,0,0,1,2021-12-21
"ItalyFoodTrade","FoodTechFi",1,0,0,1,2021-12-21
"ItalyFoodTrade","FoodTechMatters",1,0,0,1,2021-12-21
"ItalyFoodTrade","FoodTechUAE",1,0,0,1,2021-12-21
"ItalyFoodTrade","IFT",1,0,0,1,2021-12-21
"ItalyFoodTrade","ItalyFoodTrade",0,0,1,1,2021-12-21
"ItalyFoodTrade","oceana",1,0,0,1,2021-12-21
"ItalyFoodTrade","OceanaEurope",1,0,0,1,2021-12-21
"ItalyFoodTrade","SweFoodTech",1,0,0,1,2021-12-21
"ITC_ceramica","AgEInves",1,0,0,1,2021-12-21
"ITC_ceramica","asociacionruvid",1,0,0,1,2021-12-21
"ITC_ceramica","CLAMDesarrollo",1,0,0,1,2021-12-21
"ITC_ceramica","copecastellon",0,1,0,1,2021-12-21
"ITC_ceramica","CSICval",1,0,0,1,2021-12-21
"ITC_ceramica","exagres",1,0,0,1,2021-12-21
"ITC_ceramica","FConexus",1,0,0,1,2021-12-21
"ITC_ceramica","Fedit",1,0,0,1,2021-12-21
"ITC_ceramica","Fritta_slu",1,0,0,1,2021-12-21
"ITC_ceramica","GVAddigital",1,0,0,1,2021-12-21
"ITC_ceramica","GVAinnova",1,0,0,1,2021-12-21
"ITC_ceramica","KerabenGrupo",1,0,0,1,2021-12-21
"ITC_ceramica","ReciclaliaC",1,0,0,1,2021-12-21
"ITC_ceramica","seimedcv",1,0,0,1,2021-12-21
"ITC_ceramica","SiemensGamesaES",1,0,0,1,2021-12-21
"ITC_ceramica","sofitec_",1,0,0,1,2021-12-21
"ITC_ceramica","Startup_VLC",1,0,0,1,2021-12-21
"ITC_ceramica","UJIuniversitat",1,0,0,1,2021-12-21
"ITC_ceramica","universitat",1,0,0,1,2021-12-21
"itenergia","igcamag",1,0,0,1,2021-12-21
"itenergia","jaceral",1,0,0,1,2021-12-21
"itenergia","jmasbelso",1,0,0,1,2021-12-21
"itenergia","nexusintegra",1,0,0,1,2021-12-21
"ITI_TIC","AdelaRuizD",1,0,0,1,2021-12-21
"ITI_TIC","ivace",1,0,0,1,2021-12-21
"ITQ_UPVCSIC","Betelgeux_es",1,0,0,1,2021-12-21
"ITQ_UPVCSIC","CSIC",1,0,0,1,2021-12-21
"ITQ_UPVCSIC","CSICval",1,0,0,1,2021-12-21
"ITQ_UPVCSIC","HospitalLaFe",1,0,0,1,2021-12-21
"ITQ_UPVCSIC","Industrias_TAYG",1,0,0,1,2021-12-21
"ITQ_UPVCSIC","itmupv",1,0,0,1,2021-12-21
"ivanalbertos81","aimplas",1,0,0,1,2021-12-21
"ivanalbertos81","BASF_ES",1,0,0,1,2021-12-21
"ivanalbertos81","Petstarmx",1,0,0,1,2021-12-21
"ivanalbertos81","Recuwaste",1,0,0,1,2021-12-21
"izarotech","ainiatecnologia",1,0,0,1,2021-12-21
"izarotech","AvepAsociacion",1,0,0,1,2021-12-21
"izarotech","caixabank",1,0,0,1,2021-12-21
"izarotech","CIDETEC_",1,0,0,1,2021-12-21
"izarotech","ENAC_acredita",1,0,0,1,2021-12-21
"izarotech","InescopTech",1,0,0,1,2021-12-21
"izarotech","Nestle_es",1,0,0,1,2021-12-21
"izarotech","PlasticsEurope",1,0,0,1,2021-12-21
"izarotech","tecnalia",1,0,0,1,2021-12-21
"izarotech","TeknikerOficial",1,0,0,1,2021-12-21
"IzasaScientific","jcst2801",1,0,0,1,2021-12-21
"jadfrias","aimplas",1,0,0,1,2021-12-21
"jadfrias","BASF_ES",1,0,0,1,2021-12-21
"jadfrias","Repsol",1,0,0,1,2021-12-21
"jadfrias","SABIC",1,0,0,1,2021-12-21
"javiergarciamar","AIDIMME",1,0,0,1,2021-12-21
"javiergarciamar","AIJU_Tecnologi",1,0,0,1,2021-12-21
"javiergarciamar","aimplas",1,0,0,1,2021-12-21
"javiergarciamar","ainiatecnologia",1,0,0,1,2021-12-21
"javiergarciamar","aitex_es",1,0,0,1,2021-12-21
"javiergarciamar","Fedit",1,0,0,1,2021-12-21
"javiergarciamar","InescopTech",1,0,0,1,2021-12-21
"javiergarciamar","ITC_ceramica",1,0,0,1,2021-12-21
"javiergarciamar","itenergia",1,0,0,1,2021-12-21
"javiergarciamar","Redit_es",1,0,0,1,2021-12-21
"jealvarez","ACortinaPantion",1,0,0,1,2021-12-21
"jealvarez","Correos",1,0,0,1,2021-12-21
"jealvarez","cristinasancho",1,0,0,1,2021-12-21
"jealvarez","EspejoPublico",1,0,0,1,2021-12-21
"jealvarez","foroinserta",1,0,0,1,2021-12-21
"jealvarez","IKEASpain",1,0,0,1,2021-12-21
"JECComposites","TeknikerOficial",1,0,0,1,2021-12-21
"JECComposites","TNO_Research",1,0,0,1,2021-12-21
"jesus_calvo","aimplas",1,0,0,1,2021-12-21
"joanros78","AvepAsociacion",1,0,0,1,2021-12-21
"joanros78","GVAinnova",1,0,0,1,2021-12-21
"JorgeGdeOpazo","aimplas",1,0,0,1,2021-12-21
"JorgeGdeOpazo","CdeCarnica",1,0,0,1,2021-12-21
"joveryolanda","aimplas",1,0,0,1,2021-12-21
"joveryolanda","coneselisa",1,0,0,1,2021-12-21
